"From Branch","To District","To City","Charge for 1st kg","Charge per additional 1kg"
"Colombo","Gampaha","Uruwala","450","100.00"
"Colombo","Gampaha","Imbula","450","100.00"
"Colombo","Gampaha","Batepola","450","100.00"
"Colombo","Gampaha","Happitiya","450","100.00"
"Colombo","Gampaha","Rathupaswala","450","100.00"
"Colombo","Gampaha","Kirikiththa","450","100.00"
"Colombo","Gampaha","Udugoda","450","100.00"
"Colombo","Gampaha","Welikadamulla","450","100.00"
"Colombo","Gampaha","Pilikuttuwa","450","100.00"
"Colombo","Gampaha","Godagedara","450","100.00"
"Colombo","Gampaha","Aththanagalla","450","100.00"
"Colombo","Gampaha","Aramangoda","450","100.00"
"Colombo","Gampaha","Yonganmulla","450","100.00"
"Colombo","Gampaha","Embaraluwa","450","100.00"
"Colombo","Gampaha","Asgiriya","450","100.00"
"Colombo","Gampaha","Aiwalaessalla","450","100.00"
"Colombo","Gampaha","katugasthara","450","100.00"
"Colombo","Gampaha","Debahara","450","100.00"
"Colombo","Gampaha","akarawita","450","100.00"
"Colombo","Gampaha","Udathuttiripitiya","450","100.00"
"Colombo","Gampaha","Udatuttiripitiya","450","100.00"
"Colombo","Ratnapura","Henegama","450","100.00"
"Colombo","Gampaha","Daraluwa gampaha","450","100.00"
"Colombo","Gampaha","Rathmalavita","450","100.00"
"Colombo","Gampaha","waliveriya","450","100.00"
"Colombo","Gampaha","Weliweriya","450","100.00"
"Colombo","Gampaha","Gampaha town","450","100.00"
"Colombo","Gampaha","Amuhena","450","100.00"
"Colombo","Gampaha","Kirindiwita","450","100.00"
"Colombo","Gampaha","Thiriwanegama","450","100.00"
"Colombo","Gampaha","Sapugasthenna","450","100.00"
"Colombo","Gampaha","Bogamuwa","450","100.00"
"Colombo","Gampaha","Thiththalapitigoda","450","100.00"
"Colombo","Gampaha","Mahavita","450","100.00"
"Colombo","Gampaha","Werallawatta","450","100.00"
"Colombo","Gampaha","Koskadawala","450","100.00"
"Colombo","Gampaha","Gorakadeniya","450","100.00"
"Colombo","Gampaha","Kannimahara","450","100.00"
"Colombo","Gampaha","Henpitamulla","450","100.00"
"Colombo","Gampaha","Weeragula","450","100.00"
"Colombo","Gampaha","Pituwalgoda","450","100.00"
"Colombo","Gampaha","Ambagahalanda watta","450","100.00"
"Colombo","Gampaha","Indigolla","450","100.00"
"Colombo","Gampaha","Morupola","450","100.00"
"Colombo","Gampaha","Gampaha Aluthgama","450","100.00"
"Colombo","Gampaha","Ihalagama","450","100.00"
"Colombo","Gampaha","Bandarwatta","450","100.00"
"Colombo","Gampaha","Kidagammulla","450","100.00"
"Colombo","Gampaha","Bandiyamulla","450","100.00"
"Colombo","Gampaha","Bulath Kade Junction","450","100.00"
"Colombo","Gampaha","Sandagiriwatta","450","100.00"
"Colombo","Gampaha","Wathumulla","450","100.00"
"Colombo","Gampaha","Ihalayagoda","450","100.00"
"Colombo","Gampaha","Akarawita","450","100.00"
"Colombo","Gampaha","Kiridiwita","450","100.00"
"Colombo","Gampaha","Makilangamuwa","450","100.00"
"Colombo","Gampaha","Ganemulla","450","100.00"
"Colombo","Gampaha","Kudabollatha","450","100.00"
"Colombo","Gampaha","Kaluwala para","450","100.00"
"Colombo","Gampaha","Kossinna","450","100.00"
"Colombo","Gampaha","Kandaliyadda Paluwa","450","100.00"
"Colombo","Gampaha","Welipillawa","450","100.00"
"Colombo","Gampaha","Katuwalamulla","450","100.00"
"Colombo","Gampaha","Korasa","450","100.00"
"Colombo","Gampaha","Pedipola","450","100.00"
"Colombo","Gampaha","Udugampola","450","100.00"
"Colombo","Gampaha","Weediyawatta","450","100.00"
"Colombo","Gampaha","Dombawala","450","100.00"
"Colombo","Gampaha","Miriswatta","450","100.00"
"Colombo","Gampaha","Pilikuththuwa","450","100.00"
"Colombo","Gampaha","Maligathenne","450","100.00"
"Colombo","Gampaha","Malwathuhiripitiya","450","100.00"
"Colombo","Gampaha","Nadungamuwa","450","100.00"
"Colombo","Gampaha","Malkale","450","100.00"
"Colombo","Gampaha","Atikehelgalla","450","100.00"
"Colombo","Gampaha","Galoluwa","450","100.00"
"Colombo","Gampaha","Maaharagama","450","100.00"
"Colombo","Gampaha","Balummahara","450","100.00"
"Colombo","Gampaha","Malwatta","450","100.00"
"Colombo","Gampaha","Ranpokunagama","450","100.00"
"Colombo","Gampaha","BEHETHWATTA","450","100.00"
"Colombo","Gampaha","Maimbula","450","100.00"
"Colombo","Gampaha","Haggalla","450","100.00"
"Colombo","Gampaha","Karasnagala","450","100.00"
"Colombo","Gampaha","Athaudakanda","450","100.00"
"Colombo","Gampaha","Sapugasthanna","450","100.00"
"Colombo","Gampaha","Madakotuwa","450","100.00"
"Colombo","Gampaha","Kurawalana","450","100.00"
"Colombo","Gampaha","Mathalana","450","100.00"
"Colombo","Gampaha","Dadagamuwa","450","100.00"
"Colombo","Gampaha","Paththalagedara","450","100.00"
"Colombo","Gampaha","Udammita","450","100.00"
"Colombo","Gampaha","Kumbaloluwa","450","100.00"
"Colombo","Gampaha","Wadurawa","450","100.00"
"Colombo","Gampaha","Maligatenna","450","100.00"
"Colombo","Gampaha","Kureekotuwa","450","100.00"
"Colombo","Gampaha","Muddaragama","450","100.00"
"Colombo","Gampaha","Uthuwam bogahawatta","450","100.00"
"Colombo","Gampaha","Paramulla Road","450","100.00"
"Colombo","Gampaha","Pattigoda","450","100.00"
"Colombo","Gampaha","Eluwapitiya","450","100.00"
"Colombo","Gampaha","Naiwala","450","100.00"
"Colombo","Gampaha","Magalegoda","450","100.00"
"Colombo","Gampaha","Doranagoda","450","100.00"
"Colombo","Gampaha","Yatagama","450","100.00"
"Colombo","Gampaha","Kopiwatta","450","100.00"
"Colombo","Gampaha","Kotagedara","450","100.00"
"Colombo","Gampaha","Ellangala","450","100.00"
"Colombo","Gampaha","Japalawatta","450","100.00"
"Colombo","Gampaha","Heenatiyana","450","100.00"
"Colombo","Gampaha","Burullapitiya","450","100.00"
"Colombo","Gampaha","Hendimahara","450","100.00"
"Colombo","Gampaha","Udugampala","450","100.00"
"Colombo","Gampaha","Udugampola","450","100.00"
"Colombo","Badulla","Nadungamuwa","450","100.00"
"Colombo","Gampaha","wataddara","450","100.00"
"Colombo","Gampaha","Henegama","450","100.00"
"Colombo","Gampaha","Uduthuththiripitiya","450","100.00"
"Colombo","Gampaha","warapalana","450","100.00"
"Colombo","Gampaha","Alawala","450","100.00"
"Colombo","Gampaha","Ambagaspitiya","450","100.00"
"Colombo","Gampaha","Balabowa","450","100.00"
"Colombo","Gampaha","Bemmulla","450","100.00"
"Colombo","Gampaha","Bollete","450","100.00"
"Colombo","Gampaha","Bopagama","450","100.00"
"Colombo","Gampaha","Buthpitiya","450","100.00"
"Colombo","Gampaha","Essella","450","100.00"
"Colombo","Gampaha","Kahatowita","450","100.00"
"Colombo","Gampaha","Kalagedihena","450","100.00"
"Colombo","Gampaha","Mudungoda","450","100.00"
"Colombo","Gampaha","Nedungamuwa","450","100.00"
"Colombo","Gampaha","Nikahetikanda","450","100.00"
"Colombo","Gampaha","Nittambuwa","450","100.00"
"Colombo","Gampaha","Ruggahawila","450","100.00"
"Colombo","Gampaha","Udathuthiripitiya","450","100.00"
"Colombo","Gampaha","Veyangoda","450","100.00"
"Colombo","Gampaha","Wathurugama","450","100.00"
"Colombo","Gampaha","Weliveriya","450","100.00"
"Colombo","Gampaha","Yakkala","450","100.00"
"Colombo","Gampaha","Attanagalla","450","100.00"
"Colombo","Gampaha","Gampaha","450","100.00"
"Colombo","Gampaha","Kahathowita","450","100.00"
"Colombo","Gampaha","Oruthota","450","100.00"
"Colombo","Gampaha","Horagolla","450","100.00"
"Colombo","Gampaha","Yagoda","450","100.00"
"Colombo","Gampaha","Maryland","450","100.00"
"Colombo","Gampaha","Malwathu hiripitiya","450","100.00"
"Colombo","Gampaha","Thihariya","450","100.00"
"Colombo","Gampaha","Aluthepola","450","100.00"
"Colombo","Gampaha","Wathupitiwala","450","100.00"
"Colombo","Gampaha","Kinigama","450","100.00"
"Colombo","Gampaha","Bulugahagoda","450","100.00"
"Colombo","Gampaha","Galahitiyawa","450","100.00"
"Colombo","Gampaha","Belummahara","450","100.00"
"Colombo","Gampaha","Neelamahara","450","100.00"
"Colombo","Gampaha","Uruwala","450","100.00"
"Colombo","Gampaha","Imbula","450","100.00"
"Colombo","Gampaha","Batepola","450","100.00"
"Colombo","Gampaha","Happitiya","450","100.00"
"Colombo","Gampaha","Rathupaswala","450","100.00"
"Colombo","Gampaha","Kirikiththa","450","100.00"
"Colombo","Gampaha","Udugoda","450","100.00"
"Colombo","Gampaha","Welikadamulla","450","100.00"
"Colombo","Gampaha","Pilikuttuwa","450","100.00"
"Colombo","Gampaha","Godagedara","450","100.00"
"Colombo","Gampaha","Aththanagalla","450","100.00"
"Colombo","Gampaha","Aramangoda","450","100.00"
"Colombo","Gampaha","Yonganmulla","450","100.00"
"Colombo","Gampaha","Embaraluwa","450","100.00"
"Colombo","Gampaha","Asgiriya","450","100.00"
"Colombo","Gampaha","Aiwalaessalla","450","100.00"
"Colombo","Gampaha","katugasthara","450","100.00"
"Colombo","Gampaha","Debahara","450","100.00"
"Colombo","Gampaha","Udathuttiripitiya","450","100.00"
"Colombo","Gampaha","Udatuttiripitiya","450","100.00"
"Colombo","Gampaha","Daraluwa gampaha","450","100.00"
"Colombo","Gampaha","Rathmalavita","450","100.00"
"Colombo","Gampaha","waliveriya","450","100.00"
"Colombo","Gampaha","Weliweriya","450","100.00"
"Colombo","Gampaha","Gampaha town","450","100.00"
"Colombo","Gampaha","Amuhena","450","100.00"
"Colombo","Gampaha","Kirindiwita","450","100.00"
"Colombo","Gampaha","Thiriwanegama","450","100.00"
"Colombo","Gampaha","Sapugasthenna","450","100.00"
"Colombo","Gampaha","Bogamuwa","450","100.00"
"Colombo","Gampaha","Thiththalapitigoda","450","100.00"
"Colombo","Gampaha","Mahavita","450","100.00"
"Colombo","Gampaha","Werallawatta","450","100.00"
"Colombo","Gampaha","Koskadawala","450","100.00"
"Colombo","Gampaha","Gorakadeniya","450","100.00"
"Colombo","Gampaha","Kannimahara","450","100.00"
"Colombo","Gampaha","Henpitamulla","450","100.00"
"Colombo","Gampaha","Weeragula","450","100.00"
"Colombo","Gampaha","Pituwalgoda","450","100.00"
"Colombo","Gampaha","Ambagahalanda watta","450","100.00"
"Colombo","Gampaha","Indigolla","450","100.00"
"Colombo","Gampaha","Morupola","450","100.00"
"Colombo","Gampaha","Gampaha Aluthgama","450","100.00"
"Colombo","Gampaha","Ihalagama","450","100.00"
"Colombo","Gampaha","Bandarwatta","450","100.00"
"Colombo","Gampaha","Kidagammulla","450","100.00"
"Colombo","Gampaha","Bandiyamulla","450","100.00"
"Colombo","Gampaha","Bulath Kade Junction","450","100.00"
"Colombo","Gampaha","Sandagiriwatta","450","100.00"
"Colombo","Gampaha","Wathumulla","450","100.00"
"Colombo","Gampaha","Ihalayagoda","450","100.00"
"Colombo","Gampaha","Akarawita","450","100.00"
"Colombo","Gampaha","Kiridiwita","450","100.00"
"Colombo","Gampaha","Makilangamuwa","450","100.00"
"Colombo","Gampaha","Ganemulla","450","100.00"
"Colombo","Gampaha","Kudabollatha","450","100.00"
"Colombo","Gampaha","Kaluwala para","450","100.00"
"Colombo","Gampaha","Kossinna","450","100.00"
"Colombo","Gampaha","Kandaliyadda Paluwa","450","100.00"
"Colombo","Gampaha","Welipillawa","450","100.00"
"Colombo","Gampaha","Katuwalamulla","450","100.00"
"Colombo","Gampaha","Korasa","450","100.00"
"Colombo","Gampaha","Pedipola","450","100.00"
"Colombo","Gampaha","Weediyawatta","450","100.00"
"Colombo","Gampaha","Dombawala","450","100.00"
"Colombo","Gampaha","Miriswatta","450","100.00"
"Colombo","Gampaha","Pilikuththuwa","450","100.00"
"Colombo","Gampaha","Maligathenne","450","100.00"
"Colombo","Gampaha","Malwathuhiripitiya","450","100.00"
"Colombo","Gampaha","Nadungamuwa","450","100.00"
"Colombo","Gampaha","Malkale","450","100.00"
"Colombo","Gampaha","Atikehelgalla","450","100.00"
"Colombo","Gampaha","Naranwala","450","100.00"
"Colombo","Gampaha","Galoluwa","450","100.00"
"Colombo","Gampaha","Maaharagama","450","100.00"
"Colombo","Gampaha","Balummahara","450","100.00"
"Colombo","Gampaha","Malwatta","450","100.00"
"Colombo","Gampaha","Ranpokunagama","450","100.00"
"Colombo","Gampaha","BEHETHWATTA","450","100.00"
"Colombo","Gampaha","Maimbula","450","100.00"
"Colombo","Gampaha","Haggalla","450","100.00"
"Colombo","Gampaha","Karasnagala","450","100.00"
"Colombo","Gampaha","Athaudakanda","450","100.00"
"Colombo","Gampaha","Sapugasthanna","450","100.00"
"Colombo","Gampaha","Madakotuwa","450","100.00"
"Colombo","Gampaha","Kurawalana","450","100.00"
"Colombo","Gampaha","Mathalana","450","100.00"
"Colombo","Gampaha","Dadagamuwa","450","100.00"
"Colombo","Gampaha","Paththalagedara","450","100.00"
"Colombo","Gampaha","Udammita","450","100.00"
"Colombo","Gampaha","Kumbaloluwa","450","100.00"
"Colombo","Gampaha","Wadurawa","450","100.00"
"Colombo","Gampaha","Maligatenna","450","100.00"
"Colombo","Gampaha","Kureekotuwa","450","100.00"
"Colombo","Gampaha","Muddaragama","450","100.00"
"Colombo","Gampaha","Uthuwam bogahawatta","450","100.00"
"Colombo","Gampaha","Paramulla Road","450","100.00"
"Colombo","Gampaha","Pattigoda","450","100.00"
"Colombo","Gampaha","Eluwapitiya","450","100.00"
"Colombo","Gampaha","Naiwala","450","100.00"
"Colombo","Gampaha","Magalegoda","450","100.00"
"Colombo","Gampaha","Doranagoda","450","100.00"
"Colombo","Gampaha","Yatagama","450","100.00"
"Colombo","Gampaha","Kopiwatta","450","100.00"
"Colombo","Gampaha","Kotagedara","450","100.00"
"Colombo","Gampaha","Ellangala","450","100.00"
"Colombo","Gampaha","Japalawatta","450","100.00"
"Colombo","Gampaha","Heenatiyana","450","100.00"
"Colombo","Gampaha","Burullapitiya","450","100.00"
"Colombo","Gampaha","Hendimahara","450","100.00"
"Colombo","Kurunegala","Ambakote","450","100.00"
"Colombo","Kurunegala","Anhandiya","450","100.00"
"Colombo","Kurunegala","Aragoda","450","100.00"
"Colombo","Kurunegala","Boyagane","450","100.00"
"Colombo","Kurunegala","Delwite","450","100.00"
"Colombo","Kurunegala","Doratiyawa","450","100.00"
"Colombo","Kurunegala","Gokaralla","450","100.00"
"Colombo","Kurunegala","Hindagolla","450","100.00"
"Colombo","Kurunegala","Hiriyala Lenawa","450","100.00"
"Colombo","Kurunegala","Hunupola","450","100.00"
"Colombo","Kurunegala","Indulgodakanda","450","100.00"
"Colombo","Kurunegala","Ithanawatta","450","100.00"
"Colombo","Kurunegala","Kanadeniyawala","450","100.00"
"Colombo","Kurunegala","Kimbulwanaoya","450","100.00"
"Colombo","Kurunegala","Kohilagedara","450","100.00"
"Colombo","Kurunegala","Kosgolla","450","100.00"
"Colombo","Kurunegala","Kudagalgamuwa","450","100.00"
"Colombo","Kurunegala","Kumbukgeta","450","100.00"
"Colombo","Kurunegala","lbbagamuwa","450","100.00"
"Colombo","Kurunegala","Maduragoda","450","100.00"
"Colombo","Kurunegala","Mahamukalanyaya","450","100.00"
"Colombo","Kurunegala","Makulpotha","450","100.00"
"Colombo","Kurunegala","Makulwewa","450","100.00"
"Colombo","Kurunegala","Medivawa","450","100.00"
"Colombo","Kurunegala","Minhettiya","450","100.00"
"Colombo","Kurunegala","Morathiha","450","100.00"
"Colombo","Kurunegala","Nelliya","450","100.00"
"Colombo","Kurunegala","Nikadalupotha","450","100.00"
"Colombo","Kurunegala","Panaliya","450","100.00"
"Colombo","Kurunegala","Periyakadneluwa","450","100.00"
"Colombo","Kurunegala","Pothuhera","450","100.00"
"Colombo","Kurunegala","Puswelitenna","450","100.00"
"Colombo","Kurunegala","Ridigama","450","100.00"
"Colombo","Kurunegala","Siyambalangamuwa","450","100.00"
"Colombo","Kurunegala","Talawattegedara","450","100.00"
"Colombo","Kurunegala","Thalwita","450","100.00"
"Colombo","Kurunegala","Torayaya","450","100.00"
"Colombo","Kurunegala","Uhumiya","450","100.00"
"Colombo","Kurunegala","Wadakada","450","100.00"
"Colombo","Kurunegala","Wannigama","450","100.00"
"Colombo","Kurunegala","Wellagala","450","100.00"
"Colombo","Kegalle","Damunupola","450","100.00"
"Colombo","Kegalle","Dombemada","450","100.00"
"Colombo","Kurunegala","Ganewatta","450","100.00"
"Colombo","Kurunegala","Kurunegala","450","100.00"
"Colombo","Kurunegala","Mallawapitiya","450","100.00"
"Colombo","Kurunegala","Maspotha","450","100.00"
"Colombo","Puttalam","Panduwasnuwara East","450","100.00"
"Colombo","Puttalam","Panduwasnuwara West","450","100.00"
"Colombo","Puttalam","Rasnayakapura","450","100.00"
"Colombo","Kurunegala","kurunagala","450","100.00"
"Colombo","Kurunegala","Demathaluwa","450","100.00"
"Colombo","Kurunegala","Ganewaththa","450","100.00"
"Colombo","Kurunegala","Inguruwaththa","450","100.00"
"Colombo","Kurunegala","Ithanawaththa","450","100.00"
"Colombo","Kurunegala","Meethanwala","450","100.00"
"Colombo","Kurunegala","Galkanda","450","100.00"
"Colombo","Kurunegala","Karadagolla","450","100.00"
"Colombo","Kurunegala","Amunugama","450","100.00"
"Colombo","Kurunegala","Humbuluwa","450","100.00"
"Colombo","Kurunegala","Wehera West","450","100.00"
"Colombo","Kurunegala","Wilgoda","450","100.00"
"Colombo","Kurunegala","Pothubowa","450","100.00"
"Colombo","Kurunegala","Gonna","450","100.00"
"Colombo","Kurunegala","Katupitiya","450","100.00"
"Colombo","Kurunegala","Bewilgamuwa","450","100.00"
"Colombo","Kurunegala","Badagamuwa","450","100.00"
"Colombo","Kurunegala","Rathgalla","450","100.00"
"Colombo","Kurunegala","Mawaththa","450","100.00"
"Colombo","Kurunegala","Jayakaduwa","450","100.00"
"Colombo","Kurunegala","Kadawara","450","100.00"
"Colombo","Kurunegala","Thoranegedara","450","100.00"
"Colombo","Kurunegala","Bandawa","450","100.00"
"Colombo","Kurunegala","Pallandeniya","450","100.00"
"Colombo","Kurunegala","Udamulla","450","100.00"
"Colombo","Kurunegala","Handapanwala","450","100.00"
"Colombo","Kurunegala","Thiththawella","450","100.00"
"Colombo","Kurunegala","Hiripitiya","450","100.00"
"Colombo","Kurunegala","Aswedduma","450","100.00"
"Colombo","Kurunegala","Kadawala","450","100.00"
"Colombo","Kurunegala","malkaduwawa","450","100.00"
"Colombo","Kurunegala","wauda","450","100.00"
"Colombo","Kurunegala","panduwasnuwara","450","100.00"
"Colombo","Kurunegala","Pilassa","450","100.00"
"Colombo","Kurunegala","GONAGAMA","450","100.00"
"Colombo","Kurunegala","THORAYAYA","450","100.00"
"Colombo","Kurunegala","KIRALABOKKA","450","100.00"
"Colombo","Kurunegala","Siyambalagamuwa","450","100.00"
"Colombo","Kurunegala","Kurunegala town","450","100.00"
"Colombo","Kurunegala","kudagalagamuwa","450","100.00"
"Colombo","Kurunegala","Malpitiya","450","100.00"
"Colombo","Kurunegala","Heraliyawela","450","100.00"
"Colombo","Kurunegala","Meepitiya","450","100.00"
"Colombo","Kurunegala","Alakoladeniya","450","100.00"
"Colombo","Kurunegala","ranjanagama","450","100.00"
"Colombo","Kurunegala","bamunuwala","450","100.00"
"Colombo","Kurunegala","yanthampalawa","450","100.00"
"Colombo","Kurunegala","Henemulla","450","100.00"
"Colombo","Kurunegala","Henamulla","450","100.00"
"Colombo","Kurunegala","Kiriwaula","450","100.00"
"Colombo","Kurunegala","millawa","450","100.00"
"Colombo","Kurunegala","Yaggapitiya","450","100.00"
"Colombo","Kurunegala","Kurunegala Town kurunegala","450","100.00"
"Colombo","Kurunegala","Puttalama Road kurunegala","450","100.00"
